distance,genome,phylogroup
0.0103986,TAFT14-1_SAMN01779952_MAG_00000001.fa,B2-2
0.0113529,TAFT14-1_SAMN01779956_MAG_00000002.fa,B2-2
0.0114419,TAFT14-1_SAMN01779967_MAG_00000004.fa,B2-2
0.0199514,TAFT14-1_SAMN01779970_MAG_00000002.fa,B2-2
0.0175939,TAFT14-1_SAMN01779971_MAG_00000002.fa,D1
0.0126347,TAFT14-1_SAMN01779979_MAG_00000002.fa,B2-2
0.0239829,TAFT14-1_SAMN01779982_MAG_00000001.fa,B2-2
0.00291212,TAFT14-1_SAMN01780001_MAG_00000001.fa,B2-2
0.0158335,TAFT14-1_SAMN01780004_MAG_00000001.fa,A
0.0115313,TAFT14-1_SAMN01780015_MAG_00000002.fa,B2-2
0.00550978,TAFT14-1_SAMN01780023_MAG_00000008.fa,D1
0.011621,TAFT14-1_SAMN01780039_MAG_00000004.fa,B2-2
0.0141502,TAFT14-1_SAMN01780040_MAG_00000005.fa,A
0.00604372,TAFT14-1_SAMN01780043_MAG_00000014.fa,D1
0.0118927,TAFT14-1_SAMN01780050_MAG_00000004.fa,B2-2
0.0287714,TAFT14-1_SAMN01780057_MAG_00000003.fa,A
0.00932572,TAFT14-1_SAMN01780289_MAG_00000001.fa,B2-1
0.00932572,TAFT14-1_SAMN01780295_MAG_00000001.fa,B1
0.0221335,TAFT14-1_SAMN01780298_MAG_00000005.fa,B2-2
0.00621379,TAFT14-1_SAMN01795781_MAG_00000001.fa,F
0.0260597,TAFT14-1_SAMN01795789_MAG_00000005.fa,B2-2
0.00268639,TAFT14-1_SAMN01795795_MAG_00000002.fa,B1
0.00774383,TAFT14-1_SAMN01795797_MAG_00000002.fa,F
0.0158882,TAFT14-1_SAMN01795801_MAG_00000001.fa,A
0.00531349,TAFT14-1_SAMN01795803_MAG_00000001.fa,D1
0.0174761,TAFT14-1_SAMN01795812_MAG_00000005.fa,D2
0.00534606,TAFT14-1_SAMN01795821_MAG_00000001.fa,B2-1
0.00492718,TAFT14-1_SAMN01795855_MAG_00000001.fa,D1
0.00726808,TAFT14-1_SAMN01795862_MAG_00000001.fa,F
0.0105261,TAFT14-1_SAMN01795863_MAG_00000006.fa,B2-2
0.0130157,TAFT14-1_SAMN01795864_MAG_00000003.fa,B2-2
0.00977265,TAFT14-1_SAMN01795880_MAG_00000012.fa,B2-1
0.00611156,TAFT14-1_SAMN01795885_MAG_00000001.fa,F
0.00489536,TAFT14-1_SAMN01795937_MAG_00000001.fa,D1
0.0152936,TAFT14-1_SAMN01795940_MAG_00000004.fa,B2-1
0.0102298,TAFT14-1_SAMN01795948_MAG_00000003.fa,B2-2
0.00574147,TAFT14-1_SAMN01795962_MAG_00000004.fa,B2-1
0.0174761,TAFT14-1_SAMN01795970_MAG_00000009.fa,D2
0.0165552,TAFT14-1_SAMN01828268_MAG_00000002.fa,B2-1
0.0239829,TAFT14-1_SAMN01828275_MAG_00000005.fa,B2-1
0.0119383,TAFT14-1_SAMN01828277_MAG_00000001.fa,B2-2
0.0183741,TAFT14-1_SAMN01828278_MAG_00000002.fa,B2-2
0.0174175,TAFT14-1_SAMN01828279_MAG_00000002.fa,B2-2
0.00641996,TAFT14-1_SAMN01828289_MAG_00000001.fa,B2-1
0.00288374,TAFT14-1_SAMN01828304_MAG_00000002.fa,B2-2
0.00698112,TAFT14-1_SAMN01828306_MAG_00000001.fa,B2-1
0.00834599,TAFT14-1_SAMN01828327_MAG_00000006.fa,B1
0.0191181,TAFT14-1_SAMN01828402_MAG_00000003.fa,B2-2
0.00334352,TAFT14-1_SAMN01828416_MAG_00000003.fa,B2-2
0.0106116,TAFT14-1_SAMN01882995_MAG_00000004.fa,B2-2
0.0100623,TAFT14-1_SAMN01883008_MAG_00000001.fa,B2-2
0.0123068,TAFT14-1_SAMN01889407_MAG_00000005.fa,B2-2
0.0105688,TAFT14-1_SAMN01906337_MAG_00000004.fa,B2-2
0.00541137,TAFT14-1_SAMN01919664_MAG_00000004.fa,B2-1
0.0134525,TAFT14-1_SAMN01985131_MAG_00000007.fa,B2-2
0.0168963,TAFT14-1_SAMN02404522_MAG_00000002.fa,B2-1
0.00439372,VALL22-1_SAMEA10739526_MAG_00000005.fa,B1
0.0169536,VALL22-1_SAMEA10739529_MAG_00000112.fa,A
0.00381583,VALL22-1_SAMEA10739530_MAG_00000001.fa,G
0.00755945,VALL22-1_SAMEA10739532_MAG_00000015.fa,D1
0.0106545,VALL22-1_SAMEA10739533_MAG_00000013.fa,B1
0.00741321,VALL22-1_SAMEA10739534_MAG_00000013.fa,A
0.00819369,VALL22-1_SAMEA10739535_MAG_00000185.fa,A
0.0218499,VALL22-1_SAMEA10739536_MAG_00000014.fa,D1
0.00997914,VALL22-1_SAMEA10739537_MAG_00000084.fa,D1
0.0143537,VALL22-1_SAMEA10739539_MAG_00000025.fa,B2-2
0.00804257,VALL22-1_SAMEA10739541_MAG_00000015.fa,B1
0.0211548,VALL22-1_SAMEA10739542_MAG_00000142.fa,D2
0.0144562,VALL22-1_SAMEA10739544_MAG_00000027.fa,D3
0.0139486,VALL22-1_SAMEA10739545_MAG_00000021.fa,D3
0.00956826,VALL22-1_SAMEA10739546_MAG_00000034.fa,A
0.0081558,VALL22-1_SAMEA10739548_MAG_00000017.fa,A
0.00774383,VALL22-1_SAMEA10739549_MAG_00000006.fa,A
0.0152404,VALL22-1_SAMEA10739550_MAG_00000037.fa,F
0.00360762,VALL22-1_SAMEA10739552_MAG_00000043.fa,D3
0.00719593,VALL22-1_SAMEA10739554_MAG_00000042.fa,A
0.0100623,VALL22-1_SAMEA10739557_MAG_00000039.fa,A
0.00470559,VALL22-1_SAMEA10739558_MAG_00000035.fa,A
0.00737682,VALL22-1_SAMEA10739559_MAG_00000099.fa,A
0.0158335,VALL22-1_SAMEA10739561_MAG_00000065.fa,D3
0.00524853,VALL22-1_SAMEA10739563_MAG_00000002.fa,A
0.00331442,VALL22-1_SAMEA10739565_MAG_00000013.fa,D1
0.0127293,VALL22-1_SAMEA10739566_MAG_00000004.fa,B2-2
0.00662843,VALL22-1_SAMEA10739568_MAG_00000006.fa,B1
0.00454897,VALL22-1_SAMEA10739569_MAG_00000059.fa,A
0.012872,VALL22-1_SAMEA10739570_MAG_00000014.fa,A
0.00752278,VALL22-1_SAMEA10739573_MAG_00000022.fa,A
0.0112643,VALL22-1_SAMEA10739574_MAG_00000023.fa,A
0.00433199,VALL22-1_SAMEA10739578_MAG_00000016.fa,D3
0.00544411,VALL22-1_SAMEA10739579_MAG_00000014.fa,A
0.0109571,VALL22-1_SAMEA10739581_MAG_00000008.fa,D1
0.00557568,VALL22-1_SAMEA10739583_MAG_00000013.fa,D2
0.00912584,VALL22-1_SAMEA10739584_MAG_00000016.fa,B1
0.0163866,VALL22-1_SAMEA10739585_MAG_00000009.fa,D3
0.0107405,VALL22-1_SAMEA10739586_MAG_00000064.fa,B1
0.00381583,VALL22-1_SAMEA10739587_MAG_00000003.fa,D2
0.00708822,VALL22-1_SAMEA10739589_MAG_00000002.fa,C
0.00691005,VALL22-1_SAMEA10739594_MAG_00000002.fa,A
0.00808024,VALL22-1_SAMEA10739596_MAG_00000070.fa,B1
0.00755945,VALL22-1_SAMEA10739598_MAG_00000169.fa,A
0.0130157,VALL22-1_SAMEA10739599_MAG_00000003.fa,B2-2
0.0224204,VALL22-1_SAMEA10739600_MAG_00000036.fa,A
0.00534606,VALL22-1_SAMEA10739601_MAG_00000005.fa,D2
0.00865422,VALL22-1_SAMEA10739603_MAG_00000027.fa,B1
0.00896738,VALL22-1_SAMEA10739604_MAG_00000022.fa,B1
0.00669844,VALL22-1_SAMEA10739605_MAG_00000034.fa,B1
0.00928558,VALL22-1_SAMEA10739606_MAG_00000039.fa,A
0.00896738,VALL22-1_SAMEA10739607_MAG_00000026.fa,B1
0.00621379,VALL22-1_SAMEA10739608_MAG_00000029.fa,A
0.00796745,VALL22-1_SAMEA10739612_MAG_00000007.fa,A
0.0081558,VALL22-1_SAMEA10739613_MAG_00000029.fa,B2-1
0.00641996,VALL22-1_SAMEA10739614_MAG_00000064.fa,B1
0.00755945,VALL22-1_SAMEA10739616_MAG_00000025.fa,B1
0.0084995,VALL22-1_SAMEA10739617_MAG_00000014.fa,B1
0.00759618,VALL22-1_SAMEA10739618_MAG_00000024.fa,A
0.0157245,VALL22-1_SAMEA10739619_MAG_00000027.fa,A
0.00676872,VALL22-1_SAMEA10739620_MAG_00000019.fa,B1
0.0152936,VALL22-1_SAMEA10739623_MAG_00000070.fa,D1
0.00838426,VALL22-1_SAMEA10739625_MAG_00000044.fa,B1
0.0257292,VALL22-1_SAMEA10739626_MAG_00000056.fa,B1
0.00322742,VALL22-1_SAMEA10739627_MAG_00000039.fa,B1
0.0120757,VALL22-1_SAMEA10739629_MAG_00000015.fa,B1
0.00348975,VALL22-1_SAMEA10739630_MAG_00000025.fa,B1
0.0217795,VALL22-1_SAMEA10739631_MAG_00000008.fa,A
0.00759618,VALL22-1_SAMEA10739638_MAG_00000022.fa,B1
0.00726808,VALL22-1_SAMEA10739639_MAG_00000022.fa,B1
0.00715996,VALL22-1_SAMEA10739640_MAG_00000056.fa,A
0.0081558,VALL22-1_SAMEA10739644_MAG_00000025.fa,B1
0.0117112,VALL22-1_SAMEA10739645_MAG_00000047.fa,A
0.00705245,VALL22-1_SAMEA10739646_MAG_00000053.fa,A
0.0101459,VALL22-1_SAMEA10739647_MAG_00000047.fa,B1
0.00924552,VALL22-1_SAMEA10739650_MAG_00000027.fa,B1
0.00628226,VALL22-1_SAMEA10739652_MAG_00000040.fa,B1
0.0100623,VALL22-1_SAMEA10739654_MAG_00000043.fa,B1
0.00896738,VALL22-1_SAMEA10739655_MAG_00000014.fa,D1
0.00811798,VALL22-1_SAMEA10739658_MAG_00000057.fa,B1
0.00869309,VALL22-1_SAMEA10739659_MAG_00000032.fa,B1
0.0166683,VALL22-1_SAMEA10739661_MAG_00000066.fa,A
0.00698112,VALL22-1_SAMEA10739663_MAG_00000071.fa,B1
0.00834599,VALL22-1_SAMEA10739665_MAG_00000044.fa,B1
0.00737682,VALL22-1_SAMEA10739666_MAG_00000026.fa,A
0.00617965,VALL22-1_SAMEA10739667_MAG_00000030.fa,B1
0.00708822,VALL22-1_SAMEA10739670_MAG_00000039.fa,A
0.00680395,VALL22-1_SAMEA10739671_MAG_00000015.fa,B1
0.0150285,VALL22-1_SAMEA10739672_MAG_00000039.fa,A
0.00645455,VALL22-1_SAMEA10739673_MAG_00000050.fa,A
0.00666341,VALL22-1_SAMEA10739674_MAG_00000027.fa,A
0.0167251,VALL22-1_SAMEA10739675_MAG_00000010.fa,B1
0.00766986,VALL22-1_SAMEA10739676_MAG_00000002.fa,B1
0.00417861,VALL22-1_SAMEA10739680_MAG_00000032.fa,B1
0.00873204,VALL22-1_SAMEA10739681_MAG_00000060.fa,B1
0.00748619,VALL22-1_SAMEA10739682_MAG_00000039.fa,B1
0.00726808,VALL22-1_SAMEA10739683_MAG_00000035.fa,A
0.00399629,VALL22-1_SAMEA10739684_MAG_00000044.fa,A
0.0112643,VALL22-1_SAMEA10739685_MAG_00000052.fa,A
0.00467416,VALL22-1_SAMEA10739686_MAG_00000046.fa,A
0.00861543,VALL22-1_SAMEA10739689_MAG_00000025.fa,A
0.00861543,VALL22-1_SAMEA10739690_MAG_00000041.fa,A
0.00796745,VALL22-1_SAMEA10739691_MAG_00000021.fa,B1
0.00759618,VALL22-1_SAMEA10739692_MAG_00000031.fa,B1
0.00291212,VALL22-1_SAMEA10739693_MAG_00000020.fa,B1
0.00808024,VALL22-1_SAMEA10739694_MAG_00000036.fa,A
0.00645455,VALL22-1_SAMEA10739695_MAG_00000025.fa,B1
0.00752278,VALL22-1_SAMEA10739696_MAG_00000053.fa,A
0.00363721,VALL22-1_SAMEA10739697_MAG_00000019.fa,B1
0.00378594,VALL22-1_SAMEA10739698_MAG_00000046.fa,B1
0.00587519,VALL22-1_SAMEA10739699_MAG_00000004.fa,B1
0.00302611,VALL22-1_SAMEA10739700_MAG_00000013.fa,B1
0.00439372,VALL22-1_SAMEA10739701_MAG_00000002.fa,B1
0.00819369,VALL22-1_SAMEA10739702_MAG_00000003.fa,B1
0.00956826,VALL22-1_SAMEA10739704_MAG_00000002.fa,B1
0.00989629,VALL22-1_SAMEA10739706_MAG_00000020.fa,B1
0.0083078,VALL22-1_SAMEA10739709_MAG_00000009.fa,A
0.00834599,VALL22-1_SAMEA10739710_MAG_00000043.fa,A
0.00712406,VALL22-1_SAMEA10739711_MAG_00000048.fa,B1
0.00641996,VALL22-1_SAMEA10739712_MAG_00000002.fa,A
0.00796745,VALL22-1_SAMEA10739713_MAG_00000034.fa,B1
0.00940624,VALL22-1_SAMEA10739714_MAG_00000053.fa,A
0.00865422,VALL22-1_SAMEA10739715_MAG_00000025.fa,B1
0.00819369,VALL22-1_SAMEA10739716_MAG_00000052.fa,B1
0.0081558,VALL22-1_SAMEA10739718_MAG_00000145.fa,B1
0.00796745,VALL22-1_SAMEA10739719_MAG_00000072.fa,B1
0.00590877,VALL22-1_SAMEA10739720_MAG_00000026.fa,B1
0.0102718,VALL22-1_SAMEA10739721_MAG_00000050.fa,A
0.0108269,VALL22-1_SAMEA10739722_MAG_00000061.fa,B1
0.00892796,VALL22-1_SAMEA10739723_MAG_00000008.fa,A
0.00881017,VALL22-1_SAMEA10739725_MAG_00000061.fa,A
0.00997914,VALL22-1_SAMEA10739726_MAG_00000102.fa,B1
0.00528099,VALL22-1_SAMEA10739728_MAG_00000041.fa,B1
0.0084995,VALL22-1_SAMEA10739729_MAG_00000033.fa,B1
0.00781808,VALL22-1_SAMEA10739731_MAG_00000041.fa,A
0.00842259,VALL22-1_SAMEA10739732_MAG_00000025.fa,A
0.00594242,VALL22-1_SAMEA10739733_MAG_00000061.fa,B1
0.00763299,VALL22-1_SAMEA10739734_MAG_00000028.fa,B1
0.00604372,VALL22-1_SAMEA10739735_MAG_00000030.fa,B2-1
0.00869309,VALL22-1_SAMEA10739736_MAG_00000046.fa,B1
0.0120757,VALL22-1_SAMEA10739737_MAG_00000039.fa,B1
0.00766986,VALL22-1_SAMEA10739738_MAG_00000023.fa,B1
0.0102718,VALL22-1_SAMEA10739739_MAG_00000032.fa,B1
0.00904645,VALL22-1_SAMEA10739740_MAG_00000041.fa,A
0.00691005,VALL22-1_SAMEA10739741_MAG_00000012.fa,B1
0.00748619,VALL22-1_SAMEA10739742_MAG_00000047.fa,B1
0.00763299,VALL22-1_SAMEA10739743_MAG_00000041.fa,B1
0.00676872,VALL22-1_SAMEA10739744_MAG_00000039.fa,B1
0.00748619,VALL22-1_SAMEA10739746_MAG_00000048.fa,A
0.00701675,VALL22-1_SAMEA10739748_MAG_00000040.fa,A
0.00819369,VALL22-1_SAMEA10739749_MAG_00000035.fa,B1
0.00708822,VALL22-1_SAMEA10739750_MAG_00000024.fa,A
0.00730426,VALL22-1_SAMEA10739753_MAG_00000041.fa,B1
0.0183741,VALL22-1_SAMEA10739754_MAG_00000026.fa,A
0.0122141,VALL22-1_SAMEA10739755_MAG_00000009.fa,B2-1
0.013112,VALL22-1_SAMEA10739758_MAG_00000118.fa,B1
0.00940624,VALL22-1_SAMEA10739759_MAG_00000046.fa,A
0.0102718,VALL22-1_SAMEA10739762_MAG_00000030.fa,B1
0.00680395,VALL22-1_SAMEA10739764_MAG_00000045.fa,A
0.00734051,VALL22-1_SAMEA10739765_MAG_00000014.fa,A
0.00580821,VALL22-1_SAMEA10739766_MAG_00000060.fa,A
0.00308338,VALL22-1_SAMEA10739767_MAG_00000063.fa,B1
0.00393593,VALL22-1_SAMEA10739768_MAG_00000043.fa,B1
0.00997914,VALL22-1_SAMEA10739769_MAG_00000001.fa,B2-2
0.00766986,VALL22-1_SAMEA10739770_MAG_00000053.fa,A
0.00676872,VALL22-1_SAMEA10739772_MAG_00000066.fa,A
0.0101459,VALL22-1_SAMEA10739773_MAG_00000001.fa,B1
0.00641996,VALL22-1_SAMEA10739774_MAG_00000071.fa,A
0.00611156,VALL22-1_SAMEA10739775_MAG_00000003.fa,B1
0.0152936,VALL22-1_SAMEA10739776_MAG_00000042.fa,B2-2
0.00774383,VALL22-1_SAMEA10739778_MAG_00000063.fa,A
0.00770681,VALL22-1_SAMEA10739779_MAG_00000031.fa,B1
0.0144049,VALL22-1_SAMEA10739780_MAG_00000006.fa,A
0.00411762,VALL22-1_SAMEA10739781_MAG_00000020.fa,B1
0.00617965,VALL22-1_SAMEA10739782_MAG_00000047.fa,A
0.00719593,VALL22-1_SAMEA10739783_MAG_00000034.fa,B1
0.00587519,VALL22-1_SAMEA10739784_MAG_00000038.fa,B1
0.00884936,VALL22-1_SAMEA10739785_MAG_00000001.fa,A
0.00819369,VALL22-1_SAMEA10739786_MAG_00000026.fa,A
0.00920555,VALL22-1_SAMEA10739787_MAG_00000049.fa,B1
0.014871,VALL22-1_SAMEA10739791_MAG_00000015.fa,B2-1
0.00611156,VALL22-1_SAMEA10739792_MAG_00000028.fa,A
0.00804257,VALL22-1_SAMEA10739794_MAG_00000026.fa,B1
0.0083078,VALL22-1_SAMEA10739795_MAG_00000060.fa,A
0.00694555,VALL22-1_SAMEA10739796_MAG_00000038.fa,A
0.00730426,VALL22-1_SAMEA10739797_MAG_00000049.fa,A
0.00981378,VALL22-1_SAMEA10739798_MAG_00000004.fa,A
0.0101878,VALL22-1_SAMEA10739799_MAG_00000032.fa,B1
0.00781808,VALL22-1_SAMEA10739800_MAG_00000017.fa,B1
0.00451781,VALL22-1_SAMEA10739802_MAG_00000025.fa,B1
0.0102298,VALL22-1_SAMEA10739803_MAG_00000017.fa,B2-1
0.00508714,VALL22-1_SAMEA10739804_MAG_00000048.fa,B1
0.00705245,VALL22-1_SAMEA10739805_MAG_00000072.fa,A
0.00823165,VALL22-1_SAMEA10739806_MAG_00000016.fa,B1
0.00759618,VALL22-1_SAMEA10739807_MAG_00000070.fa,A
0.00676872,VALL22-1_SAMEA10739808_MAG_00000029.fa,B1
0.0107405,VALL22-1_SAMEA10739809_MAG_00000033.fa,B2-1
0.00701675,VALL22-1_SAMEA10739810_MAG_00000005.fa,A
0.00755945,VALL22-1_SAMEA10739811_MAG_00000062.fa,A
0.00834599,VALL22-1_SAMEA10739812_MAG_00000033.fa,B1
0.0126347,VALL22-1_SAMEA10739813_MAG_00000049.fa,B1
0.0110007,VALL22-1_SAMEA10739815_MAG_00000029.fa,B2-1
0.00631659,VALL22-1_SAMEA10739818_MAG_00000094.fa,B1
0.00399629,VALL22-1_SAMEA10739819_MAG_00000074.fa,A
0.00936594,VALL22-1_SAMEA10739821_MAG_00000068.fa,B1
0.00748619,VALL22-1_SAMEA10739822_MAG_00000039.fa,B1
0.0178909,VALL22-1_SAMEA10739823_MAG_00000052.fa,D3
0.00719593,VALL22-1_SAMEA10739825_MAG_00000058.fa,A
0.00928558,VALL22-1_SAMEA10739826_MAG_00000050.fa,A
0.00853806,VALL22-1_SAMEA10739828_MAG_00000026.fa,A
0.00719593,VALL22-1_SAMEA10739829_MAG_00000092.fa,A
0.00873204,VALL22-1_SAMEA10739831_MAG_00000033.fa,A
0.00705245,VALL22-1_SAMEA10739832_MAG_00000019.fa,B1
0.00662843,VALL22-1_SAMEA10739833_MAG_00000037.fa,B1
0.00811798,VALL22-1_SAMEA10739834_MAG_00000087.fa,B1
0.00989629,VALL22-1_SAMEA10739836_MAG_00000058.fa,B1
0.00734051,VALL22-1_SAMEA10739837_MAG_00000075.fa,B1
0.00823165,VALL22-1_SAMEA10739838_MAG_00000107.fa,B1
0.00960897,VALL22-1_SAMEA10739840_MAG_00000085.fa,B1
0.0121217,VALL22-1_SAMEA10739841_MAG_00000035.fa,B2-2
0.0103562,VALL22-1_SAMEA10739842_MAG_00000005.fa,B1
0.0084995,VALL22-1_SAMEA10739843_MAG_00000050.fa,A
0.00476862,VALL22-1_SAMEA10739844_MAG_00000019.fa,B1
0.00741321,VALL22-1_SAMEA10739845_MAG_00000050.fa,B1
0.00366686,VALL22-1_SAMEA10739846_MAG_00000007.fa,B1
0.00483188,VALL22-1_SAMEA10739847_MAG_00000032.fa,B2-1
0.00989629,VALL22-1_SAMEA10739849_MAG_00000047.fa,A
0.0103986,VALL22-1_SAMEA10739851_MAG_00000055.fa,A
0.0117564,VALL22-1_SAMEA10739852_MAG_00000046.fa,A
0.00541137,VALL22-1_SAMEA10739853_MAG_00000006.fa,B1
0.00748619,VALL22-1_SAMEA10739856_MAG_00000029.fa,A
0.0133547,VALL22-1_SAMEA10739858_MAG_00000035.fa,A
0.0106545,VALL22-1_SAMEA10739861_MAG_00000093.fa,A
0.00698112,VALL22-1_SAMEA10739862_MAG_00000026.fa,A
0.00819369,VALL22-1_SAMEA10739863_MAG_00000012.fa,A
0.0130157,VALL22-1_SAMEA10739864_MAG_00000015.fa,A
0.0055427,VALL22-1_SAMEA10739865_MAG_00000005.fa,B1
0.0128243,VALL22-1_SAMEA10739868_MAG_00000036.fa,B1
0.00577481,VALL22-1_SAMEA10739869_MAG_00000076.fa,B1
0.00969064,VALL22-1_SAMEA10739870_MAG_00000005.fa,B1
0.00869309,VALL22-1_SAMEA10739871_MAG_00000007.fa,B1
0.00842259,VALL22-1_SAMEA10739872_MAG_00000072.fa,B1
0.00505504,VALL22-1_SAMEA10739873_MAG_00000060.fa,B1
0.00774383,VALL22-1_SAMEA10739874_MAG_00000069.fa,B1
0.00580821,VALL22-1_SAMEA10739876_MAG_00000051.fa,B1
0.00778092,VALL22-1_SAMEA10739877_MAG_00000047.fa,B1
0.0144049,VALL22-1_SAMEA10739878_MAG_00000045.fa,B1
0.00981378,VALL22-1_SAMEA10739879_MAG_00000061.fa,B1
0.00944662,VALL22-1_SAMEA10739880_MAG_00000039.fa,A
0.00811798,VALL22-1_SAMEA10739881_MAG_00000074.fa,A
0.00652391,VALL22-1_SAMEA10739882_MAG_00000067.fa,A
0.00811798,VALL22-1_SAMEA10739884_MAG_00000047.fa,B1
0.00873204,VALL22-1_SAMEA10739886_MAG_00000057.fa,A
0.00838426,VALL22-1_SAMEA10739887_MAG_00000041.fa,A
0.00694555,VALL22-1_SAMEA10739888_MAG_00000020.fa,B1
0.00853806,VALL22-1_SAMEA10739889_MAG_00000017.fa,B1
0.00730426,VALL22-1_SAMEA10739890_MAG_00000037.fa,B1
0.00956826,VALL22-1_SAMEA10739891_MAG_00000037.fa,A
0.0127767,VALL22-1_SAMEA10739893_MAG_00000073.fa,B1
0.00669844,VALL22-1_SAMEA10739894_MAG_00000043.fa,A
0.00547692,VALL22-1_SAMEA10739895_MAG_00000020.fa,A
0.00567497,VALL22-1_SAMEA10739896_MAG_00000068.fa,B1
0.00659353,VALL22-1_SAMEA10739897_MAG_00000036.fa,B1
0.00808024,VALL22-1_SAMEA10739898_MAG_00000009.fa,A
0.00781808,VALL22-1_SAMEA10739899_MAG_00000043.fa,B1
0.00597612,VALL22-1_SAMEA10739901_MAG_00000119.fa,B1
0.00842259,VALL22-1_SAMEA10739903_MAG_00000085.fa,B1
0.00842259,VALL22-1_SAMEA10739904_MAG_00000015.fa,B1
0.00808024,VALL22-1_SAMEA10739906_MAG_00000015.fa,B1
0.00698112,VALL22-1_SAMEA10739907_MAG_00000067.fa,A
0.0134525,VALL22-1_SAMEA10739908_MAG_00000076.fa,B1
0.00842259,VALL22-1_SAMEA10739909_MAG_00000013.fa,B1
0.00641996,VALL22-1_SAMEA10739911_MAG_00000010.fa,B2-1
0.00755945,VALL22-1_SAMEA10739914_MAG_00000048.fa,A
0.00912584,VALL22-1_SAMEA10739915_MAG_00000024.fa,B1
0.00719593,VALL22-1_SAMEA10739916_MAG_00000012.fa,A
0.0083078,VALL22-1_SAMEA10739918_MAG_00000031.fa,A
0.00744966,VALL22-1_SAMEA10739919_MAG_00000042.fa,A
0.0084995,VALL22-1_SAMEA10739921_MAG_00000007.fa,B1
0.00793,VALL22-1_SAMEA10739922_MAG_00000036.fa,B1
0.00842259,VALL22-1_SAMEA10739923_MAG_00000015.fa,A
0.00900687,VALL22-1_SAMEA10739924_MAG_00000022.fa,A
0.0100207,VALL22-1_SAMEA10739925_MAG_00000031.fa,B1
0.00557568,VALL22-1_SAMEA10739927_MAG_00000033.fa,A
0.00723198,VALL22-1_SAMEA10739928_MAG_00000053.fa,A
0.00594242,VALL22-1_SAMEA10739929_MAG_00000009.fa,A
0.00486359,VALL22-1_SAMEA10739930_MAG_00000030.fa,B1
0.00641996,VALL22-1_SAMEA10739931_MAG_00000040.fa,A
0.00808024,VALL22-1_SAMEA10739933_MAG_00000046.fa,A
0.00483188,VALL22-1_SAMEA10739934_MAG_00000042.fa,A
0.00655869,VALL22-1_SAMEA10739935_MAG_00000048.fa,B1
0.00819369,VALL22-1_SAMEA10739936_MAG_00000045.fa,B1
0.00666341,VALL22-1_SAMEA10739937_MAG_00000042.fa,B1
0.00399629,VALL22-1_SAMEA10739940_MAG_00000027.fa,B1
0.00489536,VALL22-1_SAMEA10739941_MAG_00000010.fa,A
0.00811798,VALL22-1_SAMEA10739942_MAG_00000061.fa,A
0.0100207,VALL22-1_SAMEA10739943_MAG_00000011.fa,B1
0.00861543,VALL22-1_SAMEA10739944_MAG_00000046.fa,A
0.0090861,VALL22-1_SAMEA10739945_MAG_00000040.fa,A
0.0127767,VALL22-1_SAMEA10739947_MAG_00000013.fa,B2-2
0.0127767,VALL22-1_SAMEA10739951_MAG_00000008.fa,B2-2
0.0083078,VALL22-1_SAMEA10739952_MAG_00000014.fa,A
0.0109136,VALL22-1_SAMEA10739956_MAG_00000006.fa,B2-1
0.0110444,VALL22-1_SAMEA10739957_MAG_00000004.fa,B2-1
0.0110444,VALL22-1_SAMEA10739958_MAG_00000005.fa,B2-1
0.00726808,VALL22-1_SAMEA10739959_MAG_00000001.fa,B2-1
0.0138485,VALL22-1_SAMEA10739960_MAG_00000005.fa,B1
0.0145076,VALL22-1_SAMEA10739961_MAG_00000024.fa,A
0.0109136,VALL22-1_SAMEA10739963_MAG_00000003.fa,B2-1
0.0112201,VALL22-1_SAMEA10739964_MAG_00000004.fa,B2-1
0.0111321,VALL22-1_SAMEA10739965_MAG_00000003.fa,B2-1
0.00673355,VALL22-1_SAMEA10739966_MAG_00000008.fa,B2-1
0.0130157,VALL22-1_SAMEA10739967_MAG_00000004.fa,B1
0.0121217,VALL22-1_SAMEA10739972_MAG_00000017.fa,A
0.00334352,VALL22-1_SAMEA10739973_MAG_00000021.fa,B2-2
0.0124467,VALL22-1_SAMEA10739982_MAG_00000010.fa,B1
0.0120757,VALL22-1_SAMEA10739983_MAG_00000010.fa,B1
0.00800497,VALL22-1_SAMEA10739984_MAG_00000024.fa,B1
0.0106545,VALL22-1_SAMEA10739986_MAG_00000015.fa,B2-2
0.0255655,VALL22-1_SAMEA10741179_MAG_00000186.fa,B2-2
0.0118017,VALL22-2_SAMN18473795_MAG_00000042.fa,A
0.0147145,VALL22-2_SAMN18473798_MAG_00000003.fa,B2-2
0.00515153,VALL22-2_SAMN18473799_MAG_00000007.fa,B2-2
0.0121217,VALL22-2_SAMN18473800_MAG_00000004.fa,F
0.00705245,VALL22-2_SAMN18473803_MAG_00000030.fa,A
0.00265838,VALL22-2_SAMN18473810_MAG_00000003.fa,B2-2
0.0145076,VALL22-2_SAMN18473812_MAG_00000004.fa,D3
0.0136991,VALL22-2_SAMN18473813_MAG_00000008.fa,A
0.00467416,VALL22-2_SAMN18473814_MAG_00000012.fa,A
0.00402654,VALL22-2_SAMN18473815_MAG_00000002.fa,D1
0.00445566,VALL22-2_SAMN18473816_MAG_00000008.fa,B2-1
0.0104835,VALL22-2_SAMN18473817_MAG_00000004.fa,B2-2
